Video ID,Video Title,Main Description
yKn3Ur6_w3c,Inside Chelsea Handler's Lively Home With An Outdoor Pizza Oven | Open Door,"['television', 'host', 'welcomes', 'architectural', 'digest', 'sunny', 'los', 'angeles', 'home', 'episode', 'open', 'wit', 'humor', 'full', 'display', 'takes', 'us', 'highlighting', 'design', 'choices', 'upgrades', 'made', 'art', 'collection', 'custom', 'patio', 'furniture', 'could', 'possibly', 'better', 'use', 'outdoor', 'space', 'serving', 'fresh', 'pizza', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'home', 'outdoor', 'pizza', 'oven', 'open', 'door']"
BDA6rPA0Fcs,Inside Neil Patrick Harris's Captivating Brownstone Home | Open Door,"['today', 'take', 'uptown', 'neighborhood', 'harlem', 'welcomed', 'inside', 'brownstone', 'home', 'charming', 'couple', 'worked', 'balsam', 'home', 'holidays', 'nearly', 'every', 'corner', 'house', 'decked', 'style', 'take', 'us', 'room', 'sharing', 'sense', 'honing', 'artwork', 'relating', 'stories', 'behind', 'eclectic', 'possessions', 'including', 'animatronic', 'talking', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'captivating', 'brownstone', 'home', 'open', 'door']"
jwfI8BlFwMw,Inside 'Try Guys' Ned Fulmer's Custom California Home | Open Door | Architectural Digest,"['today', 'welcomed', 'cozy', 'home', 'immensely', 'popular', 'wife', 'ariel', 'renovated', 'old', 'spanish', 'style', 'house', 'turning', 'open', 'concept', 'bright', 'sunny', 'kitchen', 'feels', 'like', 'part', 'inviting', 'sense', 'connection', 'flowing', 'space', 'take', 'home', 'veggie', 'enthusiasm', 'comes', 'right', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
zgacuXdzCmw,Inside Tyler Perry’s 300-Acre Studio Compound in Atlanta | Open Door | Architectural Digest,"['today', 'take', 'georgia', 'tour', 'sprawling', 'home', 'productions', 'like', 'amc', 'walking', 'entertainment', 'production', 'compound', 'larger', 'warner', 'walt', 'burbank', 'studios', 'sound', 'stages', 'entire', 'backlot', 'neighborhood', 'called', 'featuring', 'perfect', 'replica', 'studios', 'centerpiece', 'burgeoning', 'film', 'testament', 'generosity', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'studio', 'compound', 'atlanta', 'open', 'door', 'architectural', 'digest']"
VxvfhuxOE1I,Inside Sheryl Crow's Country Home With A Recording Studio in a Barn | Open Door,"['today', 'take', 'tn', 'tour', 'family', 'home', 'comfortable', 'spacious', 'layout', 'complimented', 'rustic', 'design', 'choices', 'exciting', 'items', 'across', 'functioning', 'barn', 'houses', 'five', 'horses', 'addition', 'home', 'recording', 'studio', 'upper', 'go', 'space', 'soon', 'becomes', 'clear', 'room', 'warm', 'inviting', 'aura', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'home', 'recording', 'studio', 'barn', 'open', 'door']"
uZDNGVmHxn4,Inside NBA Star JJ Redick's Brooklyn Warehouse Apartment | Open Door | Architectural Digest,"['today', 'visit', 'dumbo', 'neighborhood', 'brooklyn', 'tour', 'nba', 'star', 'jj', 'custom', 'renovated', 'built', 'within', 'former', 'industrial', 'warehouse', 'shadow', 'iconic', 'brooklyn', 'jj', 'inviting', 'home', 'imaginative', 'flourishes', 'every', 'lacanche', 'range', 'oven', 'louis', 'wallpaper', 'powder', 'design', 'choice', 'tells', 'story', 'family', 'journey', 'took', 'new', 'york', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'nba', 'star', 'jj', 'brooklyn', 'warehouse', 'apartment', 'open', 'door', 'architectural', 'digest']"
FIDsKWis3jo,Inside Nicole Scherzinger's LA House with a Cozy Home Theater | Open Door | Architectural Digest,"['stunning', 'home', 'overlooking', 'los', 'angeles', 'reflects', 'style', 'class', 'owner', 'every', 'former', 'pussycat', 'dolls', 'lead', 'singer', 'guests', 'enjoy', 'spectacular', 'views', 'stretching', 'downtown', 'plush', 'cozy', 'home', 'theater', 'meticulously', 'curated', 'art', 'actress', 'theater', 'buff', 'perfect', 'shop', 'home', 'one', 'waiting', 'harland', 'capri', 'dolce', 'yves', 'saint', 'laurent', 'complete', 'haute', 'couture', 'collections', 'diptyque', 'tree', 'dior', 'holy', 'peony', 'aesop', 'geranium', 'leaf', 'body', 'artis', 'elite', 'mirror', 'ten', 'brush', 'purple', 'rain', 'movie', 'charlotte', 'home', 'furnishings', 'notre', 'dame', 'european', 'cushion', 'jamestown', 'floating', 'green', 'agate', 'sculpture', 'blomus', 'calma', 'hurricane', 'light', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'la', 'house', 'cozy', 'home', 'theater', 'open', 'door', 'architectural', 'digest']"
QMCR45FyfzU,Inside Nikolaj Coster-Waldau's Hidden Los Angeles Home | Open Door | Architectural Digest,"['star', 'house', 'definition', 'la', 'home', 'features', 'brienne', 'tarth', 'doll', 'supposed', 'give', 'gwendoline', 'beautiful', 'backyard', 'garden', 'impressive', 'global', 'art', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'hidden', 'los', 'angeles', 'home', 'open', 'door', 'architectural', 'digest']"
7Z76MiQv0zg,Inside Liv Tyler's Gut-Renovated NYC Brownstone | Open Door | Architectural Digest,"['takes', 'us', 'tour', 'village', 'brownstone', 'home', 'features', 'surprising', 'amount', 'sliding', 'pocket', 'back', 'patio', 'beautiful', 'magnolia', 'tree', 'inspired', 'collection', 'lord', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'nyc', 'brownstone', 'open', 'door', 'architectural', 'digest']"
0_BEwbnmRZ4,Inside Mark Ronson's Spanish-Style LA House | Open Door | Architectural Digest,"['songwriter', 'producer', 'takes', 'us', 'tour', 'los', 'angeles', 'house', 'features', 'grand', 'player', 'impressive', 'art', 'collection', 'hidden', 'bar', 'behind', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'la', 'house', 'open', 'door', 'architectural', 'digest']"
Pt_5Faa_J-U,Inside Maria Sharapova's House with a Basement Bowling Alley | Open Door | Architectural Digest,"['tennis', 'star', 'takes', 'us', 'tour', 'home', 'minimalist', 'home', 'features', 'imposing', 'concrete', 'pool', 'right', 'house', 'bowling', 'shop', 'home', 'houses', 'philip', 'timber', 'olio', 'green', 'sofa', 'elm', 'emmerson', 'dining', 'table', 'bamboo', 'pendant', 'light', 'alana', 'trelis', 'sherpa', 'chair', 'large', 'ceramic', 'vase', 'crate', 'barrel', 'french', 'kitchen', 'marble', 'fruit', 'bowl', 'artificial', 'bundle', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'house', 'basement', 'bowling', 'alley', 'open', 'door', 'architectural', 'digest']"
VyEf4EBXe8o,Inside David Dobrik's $2.5M Los Angeles Home | Open Door | Architectural Digest,"['takes', 'us', 'tour', 'home', 'los', 'house', 'features', 'functional', 'recording', 'studio', 'thorough', 'security', 'system', 'nail', 'sliding', 'glass', 'door', 'prevent', 'also', 'shows', 'us', 'including', 'ferrari', 'story', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'los', 'angeles', 'home', 'open', 'door', 'architectural', 'digest']"
_Zr3ObadDnI,Inside John Stamos's $5.8M Beverly Hills House | Open Door | Architectural Digest,"['star', 'takes', 'us', 'tour', 'beverly', 'though', 'former', 'bachelor', 'pad', 'lots', 'lacking', 'soul', 'also', 'features', 'impressive', 'collection', 'disney', 'including', 'full', 'sized', 'gigantic', 'disney', 'check', 'article', 'shop', 'home', 'personal', 'best', 'elliott', 'james', 'bond', 'time', 'le', 'creuset', 'whistling', 'three', 'posts', 'asbury', 'wide', 'club', 'chair', 'bahama', 'home', 'kingstown', 'solid', 'wood', 'four', 'poster', 'bed', 'pottery', 'barn', 'malcolm', 'end', 'table', 'samson', 'sofa', 'skylight', 'frame', 'wifi', 'digital', 'picture', 'frame', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'beverly', 'house', 'open', 'door', 'architectural', 'digest']"
l2mtebeR3rA,Inside Jessica Alba's Dream Family Home | Open Door | Architectural Digest,"['cover', 'star', 'takes', 'us', 'tour', 'los', 'angeles', 'house', 'features', 'fireplace', 'christmas', 'truly', 'impressive', 'laundry', 'room', 'bathroom', 'check', 'story', 'shop', 'home', 'yves', 'farrow', 'ball', 'paint', 'farrow', 'ball', 'paint', 'jeanneret', 'teak', 'iron', 'high', 'fawn', 'forest', 'babyletto', 'lolly', 'convertible', 'crib', 'toddler', 'povl', 'kjer', 'sheep', 'white', 'honest', 'disinfecting', 'hypoallergenic', 'baby', 'laundry', 'pottery', 'barn', 'teen', 'maison', 'hanging', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
RDn0K9UzCpc,Inside Kerry Washington's NYC Apartment on the Hudson River | Open Door | Architectural Digest,"['takes', 'us', 'tour', 'beautiful', 'new', 'york', 'city', 'unobstructed', 'view', 'hudson', 'river', 'impressive', 'crystal', 'shares', 'wearing', 'prada', 'shirt', 'dior', 'skirt', 'manolo', 'blahnik', 'mindi', 'mond', 'earrings', 'movado', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'nyc', 'apartment', 'hudson', 'river', 'open', 'door', 'architectural', 'digest']"
iY1UnR7z7P0,Inside Lance Armstrong's Aspen Home | Open Door | Architectural Digest,"['episode', 'takes', 'us', 'tour', 'original', 'kehinde', 'wiley', 'painting', 'workshop', 'garage', 'snowboards', 'old', 'school', 'popcorn', 'shares', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'aspen', 'home', 'open', 'door', 'architectural', 'digest']"
7R2RyqU4hjI,Inside 'The Crown' Star Dominic West's Castle Home | Open Door | Architectural Digest,"['episode', 'takes', 'us', 'tour', 'glin', 'irish', 'ancestral', 'home', 'wife', 'catherine', 'castle', 'maintains', 'various', 'period', 'accoutrement', 'modern', 'year', 'old', 'irish', 'elk', 'skull', 'antlers', 'resident', 'spirits', 'catherine', 'show', 'us', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
SrlAlMsdr3g,Inside Jensen and Danneel Ackles' Home | Open Door | Architectural Digest,"['episode', 'open', 'take', 'us', 'inside', 'texas', 'room', 'filled', 'guitars', 'local', 'art', 'toilet', 'share', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
HphRKCxIK_Q,Inside Alessandra Ambrosio's Home | Open Door | Architectural Digest,"['episode', 'brazilian', 'supermodel', 'gives', 'architectural', 'digest', 'tour', 'retired', 'secret', 'angel', 'shows', 'ad', 'photography', 'collection', 'pics', 'secret', 'fashion', 'classic', 'music', 'dining', 'family', 'zipline', 'patio', 'line', 'hats', 'every', 'occasion', 'ale', 'see', 'photos', 'full', 'interview', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'home', 'open', 'door', 'architectural', 'digest']"
aTSgJgRnqG0,Inside Jesse Tyler Ferguson's Home | Open Door | Architectural Digest,"['episode', 'modern', 'family', 'star', 'takes', 'architectural', 'digest', 'tour', 'spanish', 'colonial', 'home', 'shares', 'husband', 'especially', 'grateful', 'former', 'house', 'owner', 'gwen', 'stefani', 'putting', 'beautiful', 'check', 'photos', 'home', 'full', 'interview', 'shop', 'home', 'adler', 'reversible', 'letter', 'throw', 'experiment', 'vertical', 'stripes', 'sheet', 'set', 'tie', 'knot', 'tie', 'bar', 'love', 'love', 'navy', 'bow', 'breville', 'vertuo', 'coffee', 'espresso', 'machine', 'aeroccino', 'little', 'bulldog', 'big', 'city', 'hardcover', 'evan', 'celebrity', 'brass', 'pineapple', 'cocktail', 'cup', 'best', 'ella', 'pooqla', 'led', 'marquee', 'letter', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
za-ogD7nLi8,Inside Michael Kors' Penthouse Apartment in Greenwich Village | Open Door | Architectural Digest,"['episode', 'open', 'iconic', 'fashion', 'designer', 'takes', 'architectural', 'digest', 'tour', 'greenwich', 'village', 'apartment', 'owns', 'nyc', 'apartment', 'fully', 'customized', 'hidden', 'sliding', 'doors', 'allow', 'morph', 'open', 'loftlike', 'fully', 'wrapped', 'lush', 'terrace', 'beyond', 'lie', 'unobstructed', 'views', 'south', 'world', 'trade', 'hudson', 'yonder', 'every', 'see', 'photos', 'full', 'interview', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'penthouse', 'apartment', 'greenwich', 'village', 'open', 'door', 'architectural', 'digest']"
RF-Mqs2qC-M,Inside Zedd's $16 Million Mansion That Has a Skittles Machine | Open Door | Architectural Digest,"['episode', 'open', 'record', 'producer', 'dj', 'gives', 'tour', 'million', 'mansion', 'los', 'angeles', 'near', 'sherman', 'oaks', 'beverly', 'home', 'square', 'feet', 'views', 'canyon', 'tons', 'glass', 'see', 'photos', 'full', 'interview', 'house', 'structured', 'three', 'work', 'section', 'recording', 'studio', 'unfinished', 'driveway', 'leads', 'front', 'crosses', 'huge', 'wall', 'cubbies', 'holds', 'silly', 'grammy', 'sits', 'next', 'poop', 'end', 'going', 'guests', 'pick', 'favorite', 'flavor', 'rainbow', 'skittles', 'also', 'server', 'room', 'contains', 'anything', 'would', 'need', 'able', 'leave', 'house', 'long', 'bathrooms', 'feature', 'automated', 'blinds', 'sometimes', 'surprise', 'person', 'taking', 'shower', 'early', 'curtains', 'bedroom', 'make', 'happiest', 'feature', 'pool', 'hidden', 'jacuzzi', 'hot', 'tub', 'revealed', 'water', 'level', 'kitchen', 'four', 'hibachi', 'pot', 'filler', 'stovetop', 'says', 'bought', 'shop', 'home', 'ceramic', 'hand', 'pearsall', 'modern', 'channel', 'stitch', 'chaise', 'lounge', 'skittles', 'original', 'fruity', 'flix', 'candy', 'holiday', 'whipton', 'wood', 'bench', 'aesop', 'resurrection', 'aromatique', 'hand', 'acapulco', 'black', 'outdoor', 'chair', 'stiga', 'advantage', 'professional', 'table', 'tennis', 'tables', 'buy', 'something', 'retail', 'earn', 'affiliate', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
ATGZ58IRwfE,Inside Nate Berkus and Jeremiah Brent's California Dream House | Open Door | Architectural Digest,"['episode', 'open', 'celebrity', 'designers', 'give', 'architectural', 'digest', 'house', 'tour', 'around', 'spectacular', 'spanish', 'colonial', 'home', 'hancock', 'park', 'neighborhood', 'los', 'house', 'clocks', 'nearly', 'square', 'past', 'front', 'door', 'gorgeous', 'grand', 'stairway', 'original', 'straight', 'movie', 'golden', 'room', 'room', 'bathed', 'glorious', 'gurgling', 'heavenly', 'oak', 'literally', 'topping', 'everything', 'mistress', 'even', 'central', 'casting', 'could', 'produce', 'scrumptious', 'facelift', 'entailed', 'installing', 'floors', 'antique', 'marble', 'demarcate', 'points', 'waxing', 'existing', 'mahogany', 'paneling', 'dining', 'replacing', 'fireplace', 'mantels', 'hardware', 'antique', 'reworking', 'kitchen', 'new', 'fixtures', 'furnishing', 'many', 'rooms', 'home', 'signature', 'constitutes', 'clean', 'masculine', 'designers', 'layered', 'house', 'rustic', 'american', 'furnishings', 'wood', 'juxtaposed', 'tailored', 'continental', 'pieces', 'likes', 'jacques', 'angelo', 'afra', 'tobia', 'line', 'doggedly', 'neutral', 'rely', 'texture', 'patina', 'animate', 'personal', 'one', 'exception', 'rule', 'bedroom', 'poppy', 'beginnings', 'proper', 'art', 'stocked', 'gifts', 'including', 'mobile', 'julia', 'condon', 'hainey', 'hummingbird', 'one', 'space', 'seems', 'deviate', 'distilled', 'masculinity', 'rest', 'house', 'master', 'features', 'murals', 'james', 'mobley', 'along', 'architectural', 'details', 'prunella', 'marble', 'richly', 'deep', 'purple', 'couple', 'took', 'advantage', 'ample', 'space', 'beyond', 'bathroom', 'install', 'two', 'serious', 'bench', 'upholstery', 'sits', 'atop', 'antique', 'spanish', 'tiles', 'paris', 'english', 'glass', 'low', 'table', 'paris', 'flea', 'vintage', 'club', 'chair', 'carolina', 'irving', 'textiles', 'sofa', 'afra', 'tobia', 'scarpa', 'italian', 'pair', 'linen', 'club', 'chairs', 'surround', 'marble', 'cocktail', 'table', 'hollywood', 'italian', 'sconce', 'hangs', 'english', 'bench', 'covered', 'jofa', 'belgian', 'linen', 'curtains', 'island', 'surrounded', 'french', 'sink', 'fittings', 'french', 'backsplash', 'surrounding', 'countertops', 'ollin', 'whitechapel', 'brass', 'dining', 'jacques', 'adnet', 'chairs', 'join', 'english', 'painting', 'matt', 'hangs', 'directoire', 'limestone', 'georges', 'pelletier', 'ceramic', 'pendant', 'italian', 'swedish', 'american', 'board', 'rh', 'baby', 'sofa', 'rug', 'rh', 'floor', 'pillows', 'hippo', 'basket', 'wallpaper', 'apparatus', 'zak', 'fox', 'hosts', 'art', 'hunt', 'fernando', 'mary', 'julia', 'condon', 'mobile', 'hangs', 'armchair', 'cisco', 'home', 'wearing', 'mexican', 'otomi', 'chair', 'rh', 'baby', 'stool', 'caitlin', 'master', 'james', 'mobley', 'mural', 'marble', 'molding', 'panels', 'tub', 'signature', 'waterworks', 'duravit', 'rh', 'dressed', 'matteo', 'flanked', 'italian', 'chairs', 'wear', 'edelman', 'leather', 'french', 'bronze', 'saucer', 'custom', 'roman', 'shades', 'shade', 'pergay', 'steel', 'hd', 'buttercup', 'pergola', 'painted', 'benjamin', 'rh', 'pendant', 'vintage', 'kreiss', 'pottery', 'barn', 'poppy', 'wears', 'marysia', 'bumby', 'full', 'story', 'want', 'even', 'subscribe', 'magazine', 'get', 'free', 'tote', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best']"
KyI8i1-cN8s,Inside Terry Crews' LA Man Cave | Open Door | Architectural Digest,"['episode', 'welcomes', 'architectural', 'digest', 'man', 'home', 'away', 'home', 'see', 'photos', 'full', 'interview', 'confesses', 'big', 'book', 'guy', 'loves', 'star', 'brooklyn', 'everybody', 'hates', 'chris', 'throws', 'quick', 'plug', 'berry', 'line', 'actor', 'incredible', 'assortment', 'boxing', 'gloves', 'sugar', 'harlem', 'globetrotters', 'idiocracy', 'movie', 'poster', 'shepard', 'lip', 'sync', 'battle', 'championship', 'belt', 'among', 'also', 'shares', 'influential', 'inspirations', 'reveals', 'couch', 'bookshelf', 'turns', 'logo', 'furniture', 'collection', 'company', 'amen', 'former', 'host', 'funniest', 'fails', 'presents', 'custom', 'gaming', 'pc', 'stick', 'old', 'spice', 'still', 'subscribed', 'architectural', 'digest', 'architectural', 'digest', 'leading', 'international', 'design', 'architectural', 'digest', 'features', 'articles', 'videos', 'best', 'inside', 'la', 'man', 'cave', 'open', 'door', 'architectural', 'digest']"
